"","company","recruit","period","link_head","link_body","link_head2","link_body2","type"
"261","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","TOP"
"262","(주)한국파마","안전관리 약사 모집","~11-06","경력","무관","모집부분","병원 > 병원약사","TOP"
"263","(주)한국파마","안전관리 약사 모집","~11-06","학력","학력무관","담당업무","정규직 약무직(약사) 직원 공개채용","TOP"
"264","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","학력무관","TOP"
"265","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","대구 달서구 도원동","성별","무관","TOP"
"266","(주)한국파마","안전관리 약사 모집","~11-06","업종","병원","나이","무관","TOP"
"267","(주)한국파마","안전관리 약사 모집","~11-06","위치","대구 달서구 도원동","경력","무관","TOP"
"268","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","홈페이지바로가기","인원","12 명","TOP"
"269","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","TOP"
"270","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","TOP"
"271","(주)한국파마","안전관리 약사 모집","~11-06","경력","경력   2년 이상 , 신입","모집부분","제약유통 > 기타","TOP"
"272","(주)한국파마","안전관리 약사 모집","~11-06","학력","대졸(4년제)","담당업무","Site Activation Partner","TOP"
"273","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","대졸(4년제)","TOP"
"274","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","서울 중구 회현동3가","성별","무관","TOP"
"275","(주)한국파마","안전관리 약사 모집","~11-06","업종","제약유통","나이","무관","TOP"
"276","(주)한국파마","안전관리 약사 모집","~11-06","위치","서울 중구 회현동3가","경력","경력   2년 이상 , 신입","TOP"
"277","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","0 명","TOP"
"278","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","TOP"
"279","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","TOP"
"280","(주)한국파마","안전관리 약사 모집","~11-06","경력","경력   2년 이상","모집부분","제약유통 > 개발","TOP"
"281","(주)한국파마","안전관리 약사 모집","~11-06","학력","대졸(4년제)","담당업무","임상, PV/MI","TOP"
"282","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","대졸(4년제)","TOP"
"283","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","경기 성남시 분당구 삼평동","성별","무관","TOP"
"284","(주)한국파마","안전관리 약사 모집","~11-06","업종","제약유통","나이","무관","TOP"
"285","(주)한국파마","안전관리 약사 모집","~11-06","위치","경기 성남시 분당구 삼평동","경력","경력   2년 이상","TOP"
"286","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","0 명","TOP"
"287","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","TOP"
"288","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","기타","-","-","TOP"
"289","(주)한국파마","안전관리 약사 모집","~11-06","경력","경력   1년 이상 , 신입","모집부분","제약유통 > 개발","TOP"
"290","(주)한국파마","안전관리 약사 모집","~11-06","학력","대졸(4년제)","담당업무","의약품 안전관리, 신제품 개발 등","TOP"
"291","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","면접시 협의","학력","대졸(4년제)","TOP"
"292","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","서울 강남구 역삼동","성별","무관","TOP"
"293","(주)한국파마","안전관리 약사 모집","~11-06","업종","제약유통","나이","무관","TOP"
"294","(주)한국파마","안전관리 약사 모집","~11-06","위치","서울 강남구 역삼동","경력","경력   1년 이상 , 신입","TOP"
"295","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","1 명","TOP"
"296","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","TOP"
"297","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","TOP"
"298","(주)한국파마","안전관리 약사 모집","~11-06","경력","무관","모집부분","병원 > 병원약사","HOT"
"299","(주)한국파마","안전관리 약사 모집","~11-06","학력","학력무관","담당업무","한림병원 상근약사님 모집.","HOT"
"300","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","학력무관","HOT"
"301","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","인천 계양구 작전동","성별","무관","HOT"
"302","(주)한국파마","안전관리 약사 모집","~11-06","업종","병원","나이","무관","HOT"
"303","(주)한국파마","안전관리 약사 모집","~11-06","위치","인천 계양구 작전동","경력","무관","HOT"
"304","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","0 명","HOT"
"305","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","HOT"
"306","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","계약직( 정규직 전환 가능 )","-","-","HOT"
"307","(주)한국파마","안전관리 약사 모집","~11-06","경력","무관","모집부분","병원 > 병원약사","HOT"
"308","(주)한국파마","안전관리 약사 모집","~11-06","학력","대졸(4년제) , 졸업예정자 , 학력무관","담당업무","약제팀 정규약사","HOT"
"309","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","대졸(4년제) , 졸업예정자 , 학력무관","HOT"
"310","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","인천 부평구 부평동","성별","무관","HOT"
"311","(주)한국파마","안전관리 약사 모집","~11-06","업종","병원","나이","무관","HOT"
"312","(주)한국파마","안전관리 약사 모집","~11-06","위치","인천 부평구 부평동","경력","무관","HOT"
"313","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","0 명","HOT"
"314","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","HOT"
"315","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","HOT"
"316","(주)한국파마","안전관리 약사 모집","~11-06","경력","경력   1년 이상 , 신입","모집부분","병원 > 병원약사","HOT"
"317","(주)한국파마","안전관리 약사 모집","~11-06","학력","대졸(4년제) , 졸업예정자 , 학력무관","담당업무","약제팀 정규약사","HOT"
"318","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","대졸(4년제) , 졸업예정자 , 학력무관","HOT"
"319","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","인천 부평구 부평동","성별","무관","HOT"
"320","(주)한국파마","안전관리 약사 모집","~11-06","업종","병원","나이","무관","HOT"
"321","(주)한국파마","안전관리 약사 모집","~11-06","위치","인천 부평구 부평동","경력","경력   1년 이상 , 신입","HOT"
"322","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","0 명","HOT"
"323","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","HOT"
"324","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","HOT"
"325","(주)한국파마","안전관리 약사 모집","~11-06","경력","무관","모집부분","약국 > 근무약사","HOT"
"326","(주)한국파마","안전관리 약사 모집","~11-06","학력","학력무관","담당업무","조제업무","HOT"
"327","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","면접시 협의","학력","학력무관","HOT"
"328","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","서울 강남구 도곡동","성별","무관","HOT"
"329","(주)한국파마","안전관리 약사 모집","~11-06","업종","약국","나이","무관","HOT"
"330","(주)한국파마","안전관리 약사 모집","~11-06","위치","서울 강남구 도곡동","경력","무관","HOT"
"331","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","1 명","HOT"
"332","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","HOT"
"333","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","HOT"
"334","(주)한국파마","안전관리 약사 모집","~11-06","경력","무관","모집부분","병원 > 기타","HOT"
"335","(주)한국파마","안전관리 약사 모집","~11-06","학력","학력무관","담당업무","약국보조","HOT"
"336","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","학력무관","HOT"
"337","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","전남 화순군 도곡면","성별","무관","HOT"
"338","(주)한국파마","안전관리 약사 모집","~11-06","업종","병원","나이","무관","HOT"
"339","(주)한국파마","안전관리 약사 모집","~11-06","위치","전남 화순군 도곡면","경력","무관","HOT"
"340","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","홈페이지바로가기","인원","1 명","HOT"
"341","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","HOT"
"342","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","HOT"
"343","(주)한국파마","안전관리 약사 모집","~11-06","경력","무관","모집부분","병원 > 병원약사","HOT"
"344","(주)한국파마","안전관리 약사 모집","~11-06","학력","졸업예정자 , 학력무관","담당업무","약무직(약사)","HOT"
"345","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","당사규정에 따름","학력","졸업예정자 , 학력무관","HOT"
"346","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","충북 청주시 서원구 개신동","성별","무관","HOT"
"347","(주)한국파마","안전관리 약사 모집","~11-06","업종","병원","나이","무관","HOT"
"348","(주)한국파마","안전관리 약사 모집","~11-06","위치","충북 청주시 서원구 개신동","경력","무관","HOT"
"349","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","홈페이지바로가기","인원","우대조건","HOT"
"350","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","HOT"
"351","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","정규직","-","-","HOT"
"352","(주)한국파마","안전관리 약사 모집","~11-06","경력","무관","모집부분","약국 > 근무약사","HOT"
"353","(주)한국파마","안전관리 약사 모집","~11-06","학력","학력무관","담당업무","투약..조제","HOT"
"354","(주)한국파마","안전관리 약사 모집","~11-06","급여조건","추후협의","학력","학력무관","HOT"
"355","(주)한국파마","안전관리 약사 모집","~11-06","근무지역","서울 양천구 신정1동","성별","무관","HOT"
"356","(주)한국파마","안전관리 약사 모집","~11-06","업종","약국","나이","무관","HOT"
"357","(주)한국파마","안전관리 약사 모집","~11-06","위치","서울 양천구 신정1동","경력","무관","HOT"
"358","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","1 명","HOT"
